CUST_ID,name,GENDER_CD,EDUCATION_CD,SUBS_TENURE,TOT_OB_CALL_INTL_ROAM_CNT,TOT_DAY_LAST_COMPLAINT_CNT,TOT_DAY_LAST_SUSPENDED_CNT,MTH_TO_SUBS_END_CNT,TOT_SRV_DROPPED_CNT,TOT_SRV_ADDED_CNT,BARRING_REASON_CD,REV_AMT_BASE_1,REV_AMT_BASE_2,CUST_AGE,PCT_CHNG_IB_SMS_CNT,CHURN_FLG,SET
305,Ralph K Hawkins,M,1,108,0.106429653,21,23,2,2,2,3,1000,404,56,1.287128713,0,serve6
426,Helen R Taylor,M,2,126,0.152922666,18,21,2,2,2,1,655,203,61,0.705084746,0,serve6
6079,Britta Y Ricardo,M,1,150,0.146131686,14,10,2,1,1,2,299,687,46,2.727272727,0,serve6
6547,Neal Q Fleming,F,2,108,0.167815677,1,15,3,1,2,0,781,695,30,1.31884058,0,serve6
3655,Debra X White,F,2,114,0.433979862,6,13,3,0,0,1,747,804,49,0.926829268,0,serve6
4358,Suzzane C Evans,M, .,144,0.62434507,22,12,4,1,2,1,405,937,47,1.558685446,0,serve6
2102,Brian V D'mello,M,1,54,0.133052002,0,2,4,2,1,2,552,589,30,1.883870968,0,serve6
450,Jeanine J Wilks,F,1,132,1.644890925,15,18,2,1,1,1,545,1254,41,0.81773399,0,serve6
1356,Gregory Z Morton,M,2,114,0.204277483,14,6,3,2,3,2,744,240,48,0.818181818,0,serve6
6096,Larry R Black,M,2,108,0.296675318,18,3,2,1,1,1,1005,850,33,1.594594595,0,serve6
6592,Steve H Spencer,M,2,120,0.031488058,1,3,2,1,1,1,590,663,52,0.772727273,0,serve6
7637,Sam K Bradley,M,1,114,0.150414539,5,0,4,1,2,3,617,1205,37,0.970414201,0,serve6
7742,Alexandria   Warner,M,2,120,0.574886368,15,21,3,0,2,0,590,1007,45,1.506329114,0,serve6
698,Mary F Spencer,M,2,120,0.836521049,14,7,2,0,0,2,1182,487,25,1.180124224,0,serve6
6917,Hillary I Murdoch,M,2,126,0.569840611,15,11,4,1,1,2,1118,550,22,1.276923077,0,serve6
2536,Augustine N Renne,F,2,138,0.354666004,6,6,3,0,2,0,656,938,29,0.340909091,0,serve6
2418,Bond W Howarth,M,1,108,2.162207904,6,17,1,1,1,0,1064,686,46,0.977578475,0,serve6
7064,Larry R Jones,M,1,96,0.004874606,8,0,3,0,0,1,1147,671,54,0.734939759,0,serve6
3263,Leo S Anderson,, .,114,0.289265447,0,18,3,1,3,0,642,331,42,0.845070423,0,serve6
325,Tony R Jhonson,, .,120,0.165118984,28,17,4,1,1,3,1137,1314,57,1.886524823,0,serve6
7726,Jeremy X Richie,M,1,108,0.461875888,13,7,3,1,0,3,1092,369,35,0.804020101,0,serve6
1733,Sam Z Pearson,F,1,138,0.133862279,3,13,2,0,2,0,1193,1272,27,0.909090909,0,serve6
6227,Phil D Taylor,M,1,132,0.0451963,5,5,1,1,1,0,1004,959,55,0.669456067,0,serve6
355,Hendrick G Cooke,M,1,156,0.116102964,16,21,1,0,2,1,419,1222,38,1.017857143,0,serve6
3084,Stanley W Richie,M, .,114,8.382404127,13,5,3,1,0,0,484,1102,41,0.831460674,0,serve6
5663,Jerry H Welsh,M, .,120,0.58831554,17,12,3,1,3,2,1087,1153,60,1.237209302,0,serve6
6012,Alysia Q Jhonson,M,2,144,0.159558194,4,3,3,1,2,1,685,1294,54,0.928571429,0,serve6
7337,Pauline I Besser,M,1,102,3.716658575,20,18,1,1,2,2,812,549,51,1.466666667,0,serve6
332,Jane E Hartley,M,1,78,0.75386035,8,20,3,1,2,3,232,596,32,1.088709677,0,serve6
5891,Keith   Hunt,M,1,138,0.401098096,23,17,2,1,1,0,211,441,26,1.085714286,0,serve6
424,Solomon N Lee,F,6,96,0.2154527,19,17,2,2,0,0,1105,585,52,1.666666667,0,serve6
648,Bernard E Gray,M, .,180,0.709499776,25,28,3,1,2,0,341,407,61,1.916666667,0,serve6
5873,Desmond X Turner,M, .,162,0.279317711,1,1,3,1,1,2,663,1363,58,0.588235294,0,serve6
6002,Jack K Robinson,F, .,132,0.8640538,17,8,3,0,3,0,208,948,45,0.919254658,0,serve6
479,Tim K Jackson,F, .,96,0.021683836,16,2,2,1,3,1,965,1198,53,1.481481482,0,serve6
6936,Duncan E Flower,F,3,162,0.583747564,17,14,1,0,1,3,1112,605,51,0.757281553,0,serve6
4588,Paul U Howarth,M,2,132,0.498581019,14,12,3,1,0,0,222,313,54,1.917355372,0,serve6
2378,Christian Q D'souza,M,1,132,0.537004871,1,7,2,1,1,0,469,791,47,0.408163265,0,serve6
7627,Michael T Lyod,F,2,186,0.014585805,0,20,1,0,1,2,298,910,51,1.093220339,0,serve6
644,Carlin C Elder,F,1,90,0.312840699,5,17,1,2,1,0,583,401,33,0.900763359,0,serve6
7013,Jhon J Pott,M,1,126,0.005735482,20,13,1,0,2,0,669,932,25,1.659340659,0,serve6
4316,Tony   Spencer,M, .,114,0.642175967,18,13,2,1,1,3,288,508,44,1.101010101,0,serve6
5091,Pauline Z Norton,M, .,180,0.674446181,21,33,3,2,1,0,1054,1002,28,2.011428571,0,serve6
784,Martin M Pott,M, .,162,36.15129168,0,13,3,2,1,0,910,1061,26,1.751724138,0,serve6
454,Augustine C Hunt,M,1,114,0.911837659,6,12,2,2,3,3,887,1103,42,0.879581152,0,serve6
1091,Eve Q Warton,M, .,120,0.496564063,5,21,3,0,2,0,555,1005,24,0.64893617,0,serve6
4586,Carlin E Hunt,M, .,96,0.529061952,13,22,2,2,2,0,810,747,59,1.077922078,0,serve6
2777,Steve   Gilchrist,M, .,102,8.943145853,2,11,4,1,2,1,740,1063,33,0.825242718,0,serve6
6180,Hillary P Elder,F, .,120,0.042751719,19,15,1,1,0,2,923,538,60,1.597484277,0,serve6
5063,Irene H Gonsalves,M,2,84,17.48759999,21,10,4,2,2,3,433,1322,26,1.897058824,0,serve6
6749,Bernard N Fowler,M,1,198,0.148267688,19,8,2,0,2,1,1095,368,58,0.666666667,0,serve6
4190,Bond Q Warner,M,2,126,0.498246478,21,20,2,1,2,3,567,1274,22,1.668341709,0,serve6
4632,Britney M Atkins,M,2,84,0.012558425,12,11,4,0,2,3,637,1003,50,1.349693252,0,serve6
351,Luke T Hawkins,F,3,120,1.057177934,8,14,3,1,0,1,473,312,55,1.72519084,0,serve6
6740,Demie E Green,F,3,132,0.263710446,18,8,4,2,1,0,392,902,35,1.266331658,0,serve6
343,Michelle Q Stuward,F,1,120,0.626310451,18,25,3,1,2,0,1061,1379,42,0.372727273,0,serve6
7436,Martin A White,F,2,150,0.370751393,15,14,4,1,2,3,208,989,30,1.065217391,0,serve6
945,Jill Y Renne,F,1,78,36.40957281,1,17,1,0,3,2,587,1024,25,1.431952663,0,serve6
3361,Jane V King,M,1,138,0.336064027,8,21,2,2,2,1,1020,1017,49,0.877192983,0,serve6
6023,Richard V Connor,M,1,78,3.258232222,3,1,3,1,2,2,518,632,32,1.238709677,0,serve6
7629,Solomon R Jones,F, .,96,0.286883863,12,11,2,2,2,2,581,639,53,0.961325967,0,serve6
1800,Larry R Spear,F, .,72,0.767184648,31,23,2,0,1,1,270,343,60,1.168539326,0,serve6
214,Harry B Rogers,F, .,150,0.806336645,22,0,4,1,1,3,302,876,60,0.850574713,0,serve6
4895,Goldie L Crawford,F,2,90,0.318203489,6,4,3,1,1,1,627,1023,59,1.208633094,0,serve6
5050,Christina H Fowler,M,2,144,0.073891669,20,9,2,1,2,3,1100,667,33,0.779116466,0,serve6
3711,Rhonda T Goodman,F,2,138,0.65350143,21,7,3,1,1,0,839,1176,32,2.168674699,0,serve6
4669,Clarke T Pott,F,1,144,0.881005486,1,6,3,1,3,0,395,634,23,1.494117647,0,serve6
894,Clive L Carson,F,1,138,1.940057258,14,6,1,1,3,1,859,1263,40,1.048192771,0,serve6
2879,Gregory S Lowe,M,2,138,0.168632188,12,3,3,1,0,0,769,573,33,2.044117647,0,serve6
1388,Goldie U Bradley,M,1,102,0.233298313,13,21,2,1,2,3,470,877,47,0.435146444,0,serve6
7406,Christian R Baxter,M,1,114,0.686584081,0,23,1,1,3,3,603,860,48,1.291428571,0,serve6
6354,Dean L Turner,M,1,102,0.36963676,17,1,2,0,1,0,224,1097,29,0.746478873,0,serve6
2565,Solomon J Walter,M,1,198,0.143178964,2,18,3,0,2,2,599,467,35,0.891719745,0,serve6
5020,Richard U Morgan,F,1,144,0.401034992,12,9,3,1,1,0,815,749,39,1.365591398,0,serve6
5383,Debra R Jackson,M,2,114,0.470103966,2,24,2,1,3,3,785,684,24,1.345238095,0,serve6
4642,Rhonda I Elder,F,2,114,0.019333002,18,5,3,0,2,2,986,1290,22,1.325153374,0,serve6
468,Amy Y D'mello,F,1,108,0.086954768,21,25,1,0,3,3,768,263,46,0.635294118,0,serve6
1104,Dean R Fisher,M,1,138,0.327157132,14,18,3,1,2,0,732,1033,60,2.220588235,0,serve6
4575,Clements W Gilchrist,F,1,138,3.916591278,2,23,3,0,2,0,493,447,24,1.366336634,0,serve6
934,Cummins U Taylor,F,2,84,0.74506525,11,19,2,2,0,1,205,685,26,0.666666667,0,serve6
4361,Bill H Jones,M,2,162,1.36724636,13,20,1,2,0,0,605,530,50,1.84375,0,serve6
3918,Steve W Flower,M,1,126,0.205392716,16,16,1,2,2,0,343,696,39,0.8,0,serve6
5154,David B Mcintyre,M,1,150,0.792773871,12,20,3,0,0,3,1051,485,43,1.708609272,0,serve6
3208,Debbie G Black,M,1,114,1.662188916,10,11,4,1,1,1,1098,1387,36,0.837004405,0,serve6
393,Tim R Barlow,M,1,126,0.166687566,5,14,2,1,1,3,888,264,60,1.518987342,0,serve6
3631,Jhon B Bradley,M,1,144,1.034806991,12,4,3,1,0,2,716,838,36,0.691891892,0,serve6
988,Jack F Renne,M,1,126,0.493254775,22,13,2,1,1,2,950,946,54,1.109004739,0,serve6
2541,Solomon Y Carson,F,2,84,0.25591668,19,7,2,0,1,3,301,541,42,0.686868687,0,serve6
7001,Richard P Pott,M,2,114,0.64629315,12,3,2,1,2,1,988,510,51,2.146666667,0,serve6
2860,Amy J Jones,M,1,126,0.062573956,0,22,4,1,2,1,1042,741,54,0.551724138,0,serve6
5243,Clifford H Carson,M,1,78,0.06037952,5,9,2,0,1,1,619,1224,27,0.75862069,0,serve6
3336,Rhonda M Elder,M, .,108,0.015088631,4,22,2,1,3,0,865,874,35,0.983783784,0,serve6
779,Stanley F Morgan,M,2,78,0.180449405,18,3,2,1,1,2,886,836,57,2.051948052,0,serve6
1662,Elaine W Walter,M,2,144,0.110210206,8,1,2,1,0,3,303,449,40,0.825581395,0,serve6
7310,Bill W Albright,M,2,96,0.055905438,0,16,4,1,2,1,637,571,38,0.741784038,0,serve6
4030,Goldie T Wood,F,1,150,0.174374835,3,19,2,0,1,3,783,522,27,1.510791367,0,serve6
3700,Goldie E Gonsalves,M,1,132,0.031795649,6,10,2,1,0,1,726,463,49,0.477419355,0,serve6
6927,Jill W Fowler,M,1,138,0.085666527,14,9,3,1,2,2,343,1344,36,1.976190476,0,serve6
5400,Stanford E Pearson,M,2,84,0.489590752,7,14,3,1,2,2,254,574,26,1.347517731,0,serve6
3359,Martin A Anderson,F,1,144,0.226144427,20,22,2,0,1,2,458,849,38,0.738095238,0,serve6
906,Harry E Lara,M,1,84,1.022389817,18,24,3,0,2,0,463,446,37,1,0,serve6
4969,Richard P Cook,F, .,144,0.610523604,11,3,2,2,1,2,605,736,37,0.629441624,0,serve6
6026,Bond S Wilkinson,F, .,108,0.096357779,14,9,3,2,1,3,1080,542,56,0.841584158,0,serve6
1247,Irene D Carson,F, .,96,0.418299561,1,6,3,2,2,2,538,272,57,1.50310559,0,serve6
5590,Bond L Gray,M,2,108,0.285551356,3,11,4,1,0,1,614,396,56,0.885844749,0,serve6
725,Currie O Goodman,M,2,144,0.278208111,21,4,2,1,3,2,1199,547,41,1.85915493,0,serve6
3193,Britta T Hawkins,M,2,144,0.549423422,18,15,4,1,3,2,617,681,41,1.361702128,0,serve6
1329,Kristin T Lee,M,2,108,0.520405614,1,14,4,0,3,3,522,510,57,1.623762376,0,serve6
4645,Sumantha P Mcintyre,F,1,120,0.409374274,7,24,3,1,3,1,792,917,41,0.571428571,0,serve6
5278,Daniels W Lee,M,1,90,0.434859821,18,23,2,0,2,2,321,319,29,1.306306306,0,serve6
3470,Clarke V Whitehall,F,2,96,0.224018114,7,9,4,2,2,2,966,1298,49,1.933333333,0,serve6
1099,Daniels T Albright,M,4,102,0.45047087,4,1,4,1,1,0,324,236,33,2.788990826,0,serve6
784,Cummins L Thomas,F, .,132,0.280965661,3,19,1,0,1,0,719,443,48,1.089430894,0,serve6
4437,Jerry K Atkins,F, .,132,0.034704376,4,2,2,0,0,3,716,1382,47,1.217948718,0,serve6
2148,Cathy K Wright,M,1,150,0.072437295,3,0,3,1,2,2,961,207,33,1.801104972,0,serve6
1364,Steward J Maxwell,M,2,132,0.598360036,0,1,1,1,1,3,840,1072,44,0.789115646,0,serve6
4297,Jerry I Cook,M,1,144,1.085218874,7,8,3,1,0,0,1078,1275,48,0.931034483,0,serve6
954,Nicholas Z Birch,M, .,102,0.418204454,5,2,1,1,3,1,793,543,34,0.639097744,0,serve6
825,Gregory H Sanders,M,2,144,1.524567561,16,17,3,1,3,3,399,480,40,1.348148148,0,serve6
4260,Solomon O Jhonson,M,2,108,0.457103209,22,19,4,0,3,2,521,437,54,1.157407407,0,serve6
7185,Adolph S Hunt,M,1,102,0.7083654,21,23,1,1,1,2,441,1206,47,1.12962963,0,serve6
6905,Alysia C Adams,F, .,78,0.539904919,23,32,2,1,2,1,680,1238,59,0.803030303,0,serve6
1668,Sally D Eastwood,M,1,120,2.518026046,11,22,1,1,3,0,523,1084,45,1.369230769,0,serve6
4828,Duncan L Gray,M,1,90,0.215390511,14,0,3,1,1,3,510,1130,49,1.360465116,0,serve6
4701,Mary T Burton,M,2,126,0.270315601,4,18,2,0,2,1,287,820,38,1.897810219,0,serve6
6111,Tim U Stuward,F,1,114,0.688021951,20,11,1,2,3,3,510,925,23,1.626506024,0,serve6
991,Sam L Hadley,F,1,96,2.880020419,6,11,1,1,1,3,1096,1023,31,2.290322581,0,serve6
1266,Suzzane F Rutherford,M, .,102,0.451964537,5,7,2,2,0,2,485,1132,41,0.741071429,0,serve6
6116,Clara H Moss,M,2,90,1.986103164,12,13,3,1,2,1,878,690,42,0.798029557,0,serve6
6562,Bond J Lara,M,2,96,0.432257421,4,18,3,0,3,2,719,546,31,1.527777778,0,serve6
1345,Richard G Baldwin,F,1,156,0.203886735,11,6,4,0,3,1,207,1363,34,0.630136986,0,serve6
3686,Irene F Rogers,F,2,138,1.708245381,17,17,4,1,0,0,734,689,26,1.672955975,0,serve6
6950,Jhonny X D'souza,M,1,126,3.635092167,0,19,2,1,1,3,1078,897,43,0.994652406,0,serve6
4114,Glorin Z Evans,F,2,150,6.708542234,17,7,1,1,2,3,211,201,23,0.572972973,0,serve6
4983,Hillary B Jones,F,1,108,0.702457886,15,23,2,1,3,2,424,726,44,0.623376623,0,serve6
6416,Clive N Whitehall,M,1,132,0.27172335,7,5,4,1,3,2,277,1105,27,1.627118644,0,serve6
4378,Amy Q Jhonson,M,2,90,0.069681817,16,4,4,1,3,1,739,1079,51,1.550295858,0,serve6
1263,Simone   Howarth,M,1,114,0.529279816,19,17,3,0,2,0,775,601,32,1.1959799,0,serve6
5690,Britta L Lyod,M,1,126,1.099909862,7,16,2,1,2,0,318,1036,44,0.982035928,0,serve6
7234,Steward G Cook,F,1,150,0.494502197,5,6,3,1,0,2,1132,418,33,2.602941177,0,serve6
1654,Bernard S Norton,F, .,114,0.774611445,16,31,2,1,1,0,1159,1029,56,0.280701754,0,serve6
4412,Sam   Welsh,F, .,120,0.779344552,17,6,4,1,0,1,342,738,29,1.005780347,0,serve6
5516,Augustine B Gibson,F, .,96,0.082043798,3,0,3,1,3,3,980,1139,42,0.811965812,0,serve6
328,Stanley W Baker,F, .,102,2.847594278,4,13,3,2,1,0,436,306,23,0.966942149,0,serve6
5742,Jerry N Mcintyre,F, .,138,0.338451461,7,4,4,0,3,2,848,880,50,0.8875,0,serve6
4574,Jude N Muldowney,M,1,156,0.519683565,21,8,2,1,0,2,682,819,31,0.925925926,0,serve6
1271,Bernard G Baldwin,M,1,120,10.3442582,18,26,4,1,3,1,832,695,24,0.956521739,0,serve6
3571,Leo Y Whitehall,M,1,114,0.042658143,4,12,3,1,2,2,1118,1124,25,0.611464968,0,serve6
7664,Alex N Atkins,F,1,114,4.114521262,15,18,4,2,1,2,648,743,62,1.766990291,0,serve6
2204,Luke L Ricardo,M,1,126,0.008676899,12,7,3,1,2,0,877,1295,39,0.309090909,0,serve6
1643,Dillon   Powell,F,1,126,0.075631606,2,15,1,1,1,2,553,1315,31,0.939759036,0,serve6
3495,Sam B Birch,F,1,102,0.448479715,6,0,2,1,0,1,707,229,43,0.610169492,0,serve6
1257,Neal P Bradley,M,2,186,0.457793587,9,4,1,0,1,2,870,574,59,0.937142857,0,serve6
5775,Demie S Lee,M,2,114,1.703278508,4,23,3,0,2,2,1145,370,61,1.146788991,0,serve6
892,Clarke   Potter,M,1,168,0.411877625,21,21,3,1,2,0,445,1154,58,1.025974026,0,serve6
4415,George P Walter,M,3,132,0.55739212,32,33,3,2,2,3,474,724,57,0.813084112,0,serve6
6819,Solomon W Dsilva,M,2,132,0.057349046,6,4,2,2,2,0,865,1241,50,0.821705426,0,serve6
95,Steve D Flower,M, .,120,0.150244461,2,22,2,2,1,2,783,739,48,0.822429907,0,serve6
6239,Christina T Wilks,M,1,168,0.309238991,18,19,2,1,2,3,1187,576,28,1.552941177,0,serve6
3490,Clarke T Robinson,M,4,150,0.926617514,1,18,3,0,1,0,556,552,40,1.440476191,0,serve6
1192,Ignatius J Mcintyre,, .,84,0.218865645,3,4,2,1,1,3,400,1156,54,1.516339869,0,serve6
7237,Tony R Hunt,M, .,78,0.92178827,11,18,3,0,3,1,615,343,47,1,0,serve6
7786,Bond G West,M,2,90,1.346914991,9,4,1,1,3,2,942,240,56,0.973333333,0,serve6
5375,Clara I Roberts,F,2,120,0.011276149,10,15,2,1,2,3,393,954,55,1.086956522,0,serve6
3985,Bonnie L Roberts,M,1,156,0.336441672,24,18,1,1,1,3,603,469,61,1,0,serve6
985,Madonna   Mcrae,F,1,102,1.239592506,18,24,2,0,2,3,1031,264,42,0.836956522,0,serve6
5394,Sally O Bright,M,1,138,0.740866393,17,9,4,0,0,3,1038,201,60,1.926380368,0,serve6
6779,Racheal V Jhonson,M,2,96,0.139571551,9,12,2,1,1,0,677,469,36,0.947368421,0,serve6
5252,Christina K Grant,M,1,138,0.343438066,1,18,3,2,0,0,664,1267,51,1.699346405,0,serve6
4838,Britta B Cook,F,1,114,0.751019725,18,21,2,0,2,2,1008,406,37,1.324200913,0,serve6
4282,Bill S Cook,M,2,96,0.341452652,12,19,1,1,1,2,1135,684,29,0.96,0,serve6
4392,Desmond U Turner,M,2,132,0.018236041,13,2,2,0,2,1,1133,286,39,2.172185431,0,serve6
1985,Clifford H Green,M,1,102,0.545684574,19,2,2,1,2,0,837,344,47,1,0,serve6
4791,Eve U Spear,M, .,120,0.258519227,13,6,3,2,1,3,1041,995,61,0.458100559,0,serve6
26,Duncan E Renne,M,1,150,0.075630079,19,1,1,2,2,2,788,325,46,1.046357616,0,serve6
4405,Nicholas O D'souza,M,1,114,1.503954857,22,1,1,0,1,2,342,315,22,0.67027027,0,serve6
6596,Henry K Walter,M,2,90,1.230748125,11,2,2,0,3,3,623,387,27,0.865546219,0,serve6
2748,Michelle U Lee,F,2,156,0.584273679,16,16,2,1,0,0,901,243,43,1.772357724,0,serve6
3681,Jim V Thomas,M,1,150,0.00700992,4,19,4,0,1,3,653,777,54,0.25120773,0,serve6
2195,Amy J Murdoch,M, .,138,2.481101746,0,8,4,0,2,0,553,612,25,1.463414634,0,serve6
2020,Elaine E Howarth,M, .,114,1.256706584,12,18,2,0,3,1,1146,300,24,1.737226277,0,serve6
7617,Leo J Albright,F,1,108,0.567401644,17,5,4,1,3,3,318,302,42,0.777292576,0,serve6
850,Jane K Hartley,F,2,150,0.629288653,15,9,3,1,1,0,461,834,26,0.550387597,0,serve6
885,Paul Y Gibson,F,2,126,0.166578233,25,31,2,1,3,0,1026,546,59,0.45026178,0,serve6
3342,Mary F Bradley,M,1,114,1.565242387,11,20,3,1,3,2,814,1098,48,0.828729282,0,serve6
15,Luke O Renne,M,2,72,0.122711928,15,24,3,0,3,0,444,357,26,0.928571429,0,serve6
1181,Jack Q Rhodes,F,1,96,0.05708459,1,24,1,0,3,1,900,811,27,0.584415584,0,serve6
7317,Bond P Jhonson,M,1,114,1.089718095,14,10,2,1,1,2,208,1359,30,1.68115942,0,serve6
7526,Anne L Spencer,M,2,162,0.362509656,16,3,1,0,1,1,611,592,33,1.547368421,0,serve6
6202,Alexandria W Baldwin,M,1,126,27.05946604,7,9,1,2,2,1,709,909,56,1.658536585,0,serve6
1940,Marilyn X Spence,M,1,114,0.168832704,15,12,3,0,3,2,701,1212,24,1.122641509,0,serve6
7626,Barry B Hartley,F,1,108,0.304734234,6,4,2,0,1,0,574,1228,39,1.069565217,0,serve6
5342,Jeremy G Walter,M,1,108,0.71534173,4,17,1,1,2,0,1176,259,39,1.2,0,serve6
2916,Richard N Jackson,M,1,132,0.039243828,9,20,2,2,1,2,1191,579,44,0.869109948,0,serve6
2593,Britney I Fisher,F,1,144,0.834502447,18,16,4,2,2,3,245,644,22,0.802919708,0,serve6
4122,Tom T Watson,M, .,84,1.065780628,18,5,1,2,2,3,1068,364,38,0.591549296,0,serve6
1982,Henry C Rutherford,M,1,114,2.036836387,3,15,4,1,2,0,237,727,48,1.579545455,0,serve6
6694,Pele U Muldowney,M,1,108,0.323828716,7,23,1,2,1,0,678,1381,51,1.357798165,0,serve6
3745,Anne P Jackson,F,1,168,0.630176143,1,15,3,1,0,1,438,808,44,1.265116279,0,serve6
929,Howard G Evans,M,2,150,1.211740204,25,26,2,1,2,3,692,918,51,2.18556701,0,serve6
7781,Glorin X Flower,M,1,108,0.414116367,1,15,4,1,1,2,505,404,38,1.225806452,0,serve6
1225,Duncan B Shaw,M,2,114,0.945365012,11,24,2,1,0,0,426,1054,23,1.577981651,0,serve6
5106,Harry A Stuward,M,1,144,0.558241855,10,20,2,2,0,3,508,802,52,0.33201581,0,serve6
5694,Cindy V Morgan,F, .,72,0.235760209,22,21,2,2,1,3,753,508,51,1.945652174,0,serve6
6696,Adam F Taylor,M,2,120,0.167502268,0,21,3,1,0,3,785,1291,53,1.044642857,0,serve6
6614,Cindy R Birch,M,1,114,2.484292375,21,11,4,0,1,3,246,234,50,2.109589041,0,serve6
2273,Helen   Ricardo,F,1,126,0.680117503,19,15,4,1,3,3,788,485,57,1.432835821,0,serve6
6160,Bonnie P Welsh,M,1,132,0.30780934,7,23,4,1,2,2,965,965,40,1.287958115,0,serve6
1990,Tony R King,M,1,48,5.308889262,8,15,2,1,1,2,909,501,33,1.699421965,0,serve6
6432,Jerry K Hunt,F,1,96,1.783600079,18,15,2,1,3,3,335,846,27,1.860465116,0,serve6
5855,Richard Z Jones,F,1,108,0.030441414,0,1,3,0,2,3,290,1212,44,1.51552795,0,serve6
6617,Jhon E Rogers,M,1,138,0.091471646,16,22,3,2,3,0,396,271,45,1.367346939,0,serve6
6689,Anne R Pearson,M,1,114,0.212520945,16,1,1,1,3,1,1125,261,30,0.462809917,0,serve6
1124,Cindy F Goodman,F, .,162,1.371638523,21,23,2,1,0,1,1155,969,41,1.351351351,0,serve6
6900,Christian D Spence,F, .,114,0.311237846,20,3,3,0,2,0,870,351,30,1.064516129,0,serve6
7143,Michelle J Murdoch,M, .,156,0.716663413,9,18,1,0,2,0,279,1337,46,0.879310345,0,serve6
5725,Alexandria M Lintern,M, .,174,0.540797489,6,24,4,2,2,0,736,390,25,1.329545455,0,serve6
5358,Michael S Wallace,F,1,132,0.669996719,17,23,3,0,0,0,710,559,46,1.32173913,0,serve6
6396,Irene M Wallace,F,1,96,0.785268796,12,19,3,0,2,1,532,811,25,2,0,serve6
1586,Mary C Nicholson,M,2,108,0.170495985,5,3,2,1,2,1,892,508,58,1.254658385,0,serve6
5270,Amy G Shaw,F,3,90,7.938712433,13,2,2,1,2,2,1181,1191,45,0.849056604,0,serve6
7134,Sam K Botham,F,1,138,0.51271262,21,18,3,0,3,2,733,399,44,3.133333333,0,serve6
6199,Goldie Y Lintern,M,1,102,0.259858733,3,7,4,1,2,2,817,1271,56,2.209876543,0,serve6
3197,Solomon L Wilkinson,F, .,72,1.200720299,12,12,3,0,1,0,1030,1367,48,1.047619048,0,serve6
7517,Cameron K Powell,F, .,114,0.392516009,6,19,3,1,2,2,506,404,54,1.879518072,0,serve6
3159,Henry E Lyod,F, .,102,0.105312095,14,16,4,1,1,3,1168,1118,54,1.27173913,0,serve6
4061,Desmond K Mcrae,F, .,114,0.159851091,16,19,4,0,2,2,423,1139,58,0.866359447,0,serve6
56,Michelle A Brown,F, .,138,0.255554739,8,11,3,0,2,2,1126,1066,27,0.830188679,0,serve6
2921,Elaine   Roberts,F,2,132,0.205063188,9,5,1,2,0,3,950,1065,47,1.042253521,0,serve6
6868,David   Mcrae,M,2,120,0.444406615,0,7,3,1,3,1,702,914,31,1.464480874,0,serve6
6398,Richard P Warton,F,1,96,0.134141764,18,4,3,0,1,0,790,733,57,1.124423963,0,serve6
84,Clara Y Muldowney,M,1,96,0.114699347,15,24,4,1,2,1,750,314,36,0.770642202,0,serve6
1786,Pele A Rutherford,F, .,168,1.382024824,8,22,2,2,0,3,751,1324,59,0.739130435,0,serve6
6208,Carl Q Whitehall,M,1,66,0.696018603,17,14,3,2,1,0,451,1370,59,1.739130435,0,serve6
1940,Racheal M Fowler,F,3,156,0.364570527,16,8,3,0,1,1,841,885,27,1.292134832,0,serve6
3775,Colin D Jackson,M,1,156,0.275423206,13,9,2,2,0,3,985,943,43,0.352422908,0,serve6
428,Christina J Hartley,M,2,132,0.264296535,8,5,2,2,1,1,288,1222,53,0.510344828,0,serve6
6461,Clara   Rogers,M,3,144,0.330036333,11,4,2,1,1,2,1020,805,30,0.743169399,0,serve6
909,Jane G Elder,M,2,108,3.80938117,11,2,3,0,1,3,458,981,36,0.72985782,0,serve6
5304,Steward E Dsilva,M,1,54,0.761490957,4,22,2,0,1,0,545,430,35,1.007518797,0,serve6
7054,George S Fleming,F,2,132,0.757614846,2,4,3,2,2,2,557,1086,57,1.803680982,0,serve6
3638,Tim C Hadley,F,1,198,0.365306531,21,14,3,1,1,0,461,631,46,0.778280543,0,serve6
5835,Henry K Fleming,F, .,132,0.308049125,18,9,3,1,0,3,483,1195,32,2.844036697,0,serve6
6262,Christian   Burton,M,1,114,0.185627502,5,17,4,1,2,0,489,867,37,0.914572864,0,serve6
220,Demie P Wilkinson,M, .,138,2.354593943,7,3,3,1,2,1,479,1231,56,1.653061225,0,serve6
7065,Christian T Mcintyre,M,1,96,0.115005721,3,22,2,0,1,3,284,327,62,1.568281938,0,serve6
7170,Dean D Roberts,F,1,126,0.550754518,3,21,3,0,1,1,777,1129,30,0.790697674,0,serve6
7799,Rhonda T Thomas,M,1,132,0.428198576,11,19,4,0,0,3,865,801,58,0.492307692,0,serve6
3888,Howard   Fowler,M,1,162,0.104863514,19,1,2,2,2,1,975,1101,30,1.215384615,0,serve6
7316,Elaine A Lara,M,1,126,0.039917941,8,15,3,0,2,0,816,1040,25,1.253588517,0,serve6
2198,Christina   Bradley,M,2,132,0.408428023,8,19,4,0,3,0,842,1197,37,1.004329004,0,serve6
3054,Steve L Mcintyre,M,1,108,0.070605929,4,16,2,1,1,1,574,1317,38,1.548717949,0,serve6
