CUST_ID,name,GENDER_CD,EDUCATION_CD,SUBS_TENURE,TOT_OB_CALL_INTL_ROAM_CNT,TOT_DAY_LAST_COMPLAINT_CNT,TOT_DAY_LAST_SUSPENDED_CNT,MTH_TO_SUBS_END_CNT,TOT_SRV_DROPPED_CNT,TOT_SRV_ADDED_CNT,BARRING_REASON_CD,REV_AMT_BASE_1,REV_AMT_BASE_2,CUST_AGE,PCT_CHNG_IB_SMS_CNT,CHURN_FLG
6731,Harry A Baldwin,M, .,96,0.082376812,10,8,3,1,2,2,836,256,46,1.692307692,0
4070,Clara P Potter,M,1,126,1.583699898,9,24,2,1,3,1,486,947,59,0.421052632,0
5539,Christine T Pearson,M,2,126,0.324852431,11,2,3,1,3,1,580,1355,49,1.084745763,0
3236,Cummins I Burton,M,1,96,0.154198802,21,3,3,1,0,3,1074,489,51,1.626506024,0
1919,Stanford K Cook,M,1,120,0.158166868,23,33,1,2,2,0,640,751,38,1.414634146,0
2284,Amy L Elder,M,1,102,2.485218399,12,2,3,1,1,1,933,687,29,1.097087379,0
847,Cindy Y Birch,M, .,126,0.433298689,17,10,4,0,1,2,555,1166,40,2.267515924,0
3358,Glorin A Gonsalves,M,2,114,0.059699859,16,12,2,0,1,0,789,433,34,1.405063291,0
1574,Eve F Hadley,M,2,114,0.111009359,15,18,3,1,3,3,233,925,36,1.456790124,0
1377,Augustine F Nicholson,M,2,114,1.163894484,1,10,3,1,1,0,722,837,54,1.700534759,0
6110,George L Jhonson,M,3,132,1.213545971,6,12,2,1,2,2,214,1124,23,1.446540881,0
2128,Carl Q Albright,F,1,102,0.477464583,6,5,4,1,3,0,251,549,28,0.349775785,0
5385,Alexandria H Richie,F,1,132,0.70640455,14,3,2,0,2,2,1145,337,53,1.986928105,0
2347,Sumantha T Turner,M,2,114,0.028786478,18,12,2,2,1,2,643,1250,37,1.549019608,0
5341,Michael Q Morgan,F,1,102,2.633219077,17,14,2,0,3,0,609,888,47,2.75862069,0
6723,Bill D Botham,M,1,120,0.540525212,5,4,4,2,0,2,201,274,50,1.457943925,0
7592,Christine   Baxter,F,2,102,0.08158547,3,13,2,0,1,3,483,341,22,1.205882353,0
6987,Duncan J Rutherford,M,1,96,0.065299545,8,1,2,0,0,2,208,258,56,0.229508197,0
1804,Jhon N Cook,M,1,144,0.530484242,17,15,4,2,0,1,759,965,45,1.095238095,0
3402,Glorin N Black,F,1,138,0.162074079,13,23,1,2,0,1,692,1290,46,2,0
5403,Keith I Renne,F,3,150,2.016058674,17,1,3,1,2,2,706,527,28,0.943820225,0
5307,Hendrick K Lyod,M,1,66,2158.117388,7,6,4,1,2,2,213,799,58,0.446601942,0
4364,Steward Q Turner,M,2,174,0.321108865,15,18,2,0,2,0,665,1158,41,1.496503497,0
2130,Chelsea P Gibson,F,2,156,0.695529201,22,0,1,1,2,0,996,1258,54,0.763636364,0
2478,Duncan O Besser,F,1,138,0.087765582,17,25,1,1,0,2,1032,619,23,0.879227053,0
490,Chelsea N D'souza,F,2,102,0.657477126,8,11,1,0,0,2,587,507,45,1.618556701,0
773,Michael P Sanders,M, .,162,0.230692319,1,4,4,1,1,1,1166,974,53,1.555555556,0
2721,Helen R Bradley,F, .,162,0.383296287,19,4,2,1,0,2,577,1110,42,0.580310881,0
6307,Hendrick A Brown,M,1,126,0.126190342,2,8,1,1,2,3,635,485,39,1.686956522,0
2382,Mary X Brown,M,1,150,0.093004261,6,1,4,1,3,3,760,931,47,0.454054054,0
2058,Bernard L D'souza,F,1,144,0.485315887,17,8,2,0,3,0,593,270,60,0.563636364,0
5620,Alexandria J Mcintyre,F,2,84,0.367928054,12,19,4,2,2,2,1041,648,38,1.403508772,0
3457,Jerry H Morton,M,1,114,0.077574628,10,20,3,1,2,0,780,925,49,1.633507853,0
3137,Duncan Y Bright,F, .,108,0.295545102,19,25,2,2,2,2,444,351,49,1.61589404,0
5068,Brian A Robinson,F, .,114,0.533777266,15,19,1,1,2,0,440,513,61,1.119565217,0
6167,Paul T Lee,F, .,144,0.320638564,10,8,2,0,1,3,408,1354,38,1.796178344,0
564,Suzzane T Howarth,F, .,66,0.826772044,21,31,1,2,0,0,1052,742,61,2.512,0
2547,Pauline H Bright,M,1,90,0.427618449,15,2,2,1,0,2,830,495,44,2.174496644,0
5565,Cameron Z Crawford,M,1,156,0.078564286,10,1,3,0,0,3,1154,506,32,0.537313433,0
5325,Robert A Crowe,M,1,102,27.45860791,22,0,4,0,0,0,245,1348,48,1.293413174,0
7413,Carlin K Wingard,M,2,90,0.47588664,17,14,4,1,1,0,1017,1069,60,0.492890995,0
6466,Clarke J Wallace,M,2,90,1.874140811,14,23,2,0,3,2,1008,839,25,1.572139304,0
1207,Luke Y Eastwood,F, .,96,0.701726644,0,7,1,1,2,3,438,1319,33,0.97826087,0
7441,Henry G Murray,F, .,150,0.774650139,6,14,2,1,1,0,662,474,44,2.407894737,0
7751,Britta Q Wright,F,1,120,0.53698466,11,3,1,2,0,1,851,860,44,1.496296296,0
4465,Racheal U Lee,F,1,132,0.337449852,12,9,2,2,0,0,1010,1244,31,1.649635037,0
808,Sally D Atkins,M,1,126,1.481896168,16,32,3,2,2,1,354,730,41,2.402877698,0
5460,Dean E Fleming,M, .,108,0.827747343,8,20,3,2,0,1,923,549,26,1.040650407,0
6271,Brian Q Gibson,M,1,108,0.176166993,12,19,4,1,3,3,583,870,51,0.337254902,0
2244,Amy J Besser,M,1,108,0.488035301,14,6,1,0,3,1,787,697,50,0.536170213,0
2247,Elaine L Black,M,2,96,0.032367868,3,14,2,0,1,3,1043,1162,52,1.463414634,0
3290,Luke A Atkins,F,2,126,0.037142024,1,2,4,2,2,0,1138,544,38,0.615384615,0
329,Brooks A Murray,M,1,168,0.468073575,9,19,3,1,2,1,339,243,53,0.867346939,0
179,Adolph C Sanders,M,2,60,0.42309376,8,9,1,1,2,2,848,869,38,2.420289855,0
2337,Suzzane   Maxwell,M,3,72,1.86795534,20,11,4,0,1,1,463,1091,56,1.181818182,0
5678,Britney I Evans,M,1,180,0.952072218,19,10,2,1,2,2,641,812,40,1.004926108,0
2162,Brian W Shaw,F,1,138,0.033585306,7,0,2,2,1,2,305,486,43,1.12,0
7563,Clements G Lee,M,1,150,0.351970215,18,13,3,1,3,1,700,1003,49,0.372670808,0
913,Sam J Nicholson,F, .,138,0.235528295,15,23,3,2,3,0,509,1119,23,0.835820896,0
229,Goldie   Spencer,F, .,114,0.558404001,3,18,3,2,1,1,646,964,54,0.317180617,0
6951,George W Elder,F, .,114,0.26211693,20,28,3,1,1,1,1168,1118,48,0.44549763,0
1512,Dillon J Bradley,F,5,102,0.06261402,14,2,3,2,2,1,506,638,51,1.035971223,0
494,Desmond   Crowe,F,2,96,0.119482247,13,20,3,1,2,0,300,764,61,1.604651163,0
3158,Bond O Adams,M,6,156,1.637666802,20,23,4,1,2,0,787,941,55,1.6875,0
1009,Harry H Renne,F,1,90,0.341477483,15,13,1,1,1,2,1084,1357,30,1.698324022,0
2830,Clifford U Whitehall,M, .,120,1.024977057,29,33,1,1,1,1,486,851,46,1.582524272,0
3037,Cummins H Rutherford,M, .,120,0.446320287,11,22,2,2,0,0,474,299,48,1.626943005,0
885,Keith L Richie,M, .,156,0.564632752,2,0,4,1,1,2,968,1385,42,2.055045872,0
1465,Jane N Fowler,M, .,156,0.427964793,20,9,1,2,2,0,1192,1099,54,2.292307692,0
5611,Christina Q Morton,F,1,138,1.71752771,6,8,3,2,1,0,303,800,62,1.357142857,0
6636,Arlene I Green,M,2,102,62.55496754,15,0,3,2,2,3,363,384,35,0.945945946,0
7719,Judith X Walter,F,1,150,2.603100519,1,20,2,2,2,0,492,1017,56,1.619565217,0
489,Martin Y Lara,M,1,144,0.247836238,5,1,3,2,0,3,479,1044,39,1.922077922,0
1139,Michael E Turner,M,1,96,2.782924343,16,3,3,1,1,0,718,504,48,1.197080292,0
4787,Pauline X Baldwin,M,1,126,18.99533819,15,21,1,1,2,3,831,684,35,1.394594595,0
1317,Pele H Wingard,F,1,156,0.489824637,18,24,2,1,1,2,892,814,50,2.183206107,0
1262,Dillon S Flower,F,1,168,1.220842156,15,3,2,1,2,1,599,1174,45,1.197674419,0
5796,Alysia C Cook,M,1,108,0.180927004,18,14,3,1,2,1,610,411,39,2.796747968,0
6746,Desmond Y Dsilva,M,1,186,0.552766834,4,12,2,1,0,2,237,848,22,0.860606061,0
2058,Jill H Stuward,M,1,102,0.031256575,3,4,3,2,3,1,695,1279,41,1.097560976,0
1222,Martin T Turner,M,2,96,0.229624417,18,12,2,1,1,1,497,793,42,1.282051282,0
7381,Gregory A Winters,F,1,132,1.063584188,20,33,4,1,2,0,410,1265,55,1.761904762,0
435,Bond B Gilchrist,M,2,120,0.184559178,7,24,3,2,1,3,356,467,44,2.827586207,0
2983,Michael H Cooke,, .,78,1.124069515,6,0,3,1,2,0,734,884,53,0.4,0
167,Cathy V Lintern,M,1,126,0.021181441,8,18,3,1,0,0,289,922,58,2.092307692,0
7740,Ian Q Potter,F,1,126,0.169898417,22,1,2,0,2,2,1171,1386,61,1.228070175,0
5365,Bill M Taylor,M,1,138,1.973853927,11,12,1,1,1,2,477,1088,43,1.362068966,0
1313,Ian K White,F,1,120,0.408421293,17,16,1,1,3,0,903,736,45,0.529182879,0
7006,Pele O Smith,F,1,120,2.204195536,16,5,3,2,3,3,588,702,45,1.64640884,0
6735,Augustine W Norton,F,1,108,0.139303907,11,8,4,1,1,2,1159,397,50,1.636363636,0
3543,Steward C Sanders,F,1,84,0.320602302,10,21,2,1,3,3,629,1344,54,1.705583756,0
2928,Jhon A Crowe,F,1,96,4.833530015,8,22,4,1,3,0,299,362,53,1.075949367,0
6729,Brian H Muldowney,M,1,90,0.372229395,21,25,2,1,0,0,604,1008,47,0.764705882,0
6630,Alex U Wingard,M,1,168,3.558044774,21,12,2,0,3,2,1149,1258,25,0.666666667,0
6581,Britney Q Whitehall,M,1,78,0.065762318,17,23,1,2,0,1,1063,905,49,0.546666667,0
4006,Michelle Q Muldowney,F,1,72,0.23017953,7,4,2,0,2,3,327,582,61,0.987804878,0
1634,Jeanine X Watson,M,1,150,0.282785862,1,2,2,0,0,2,412,655,56,0.914979757,0
2033,Cummins A Roberts,M,1,108,0.318726018,21,8,4,2,2,0,1010,1331,31,0.77852349,0
3220,Carlin U Atkins,M,1,120,4.580420467,29,20,1,1,1,1,1090,865,58,0.53968254,0
5964,Daniels Y Spencer,F,2,126,0.281979744,17,18,3,2,1,3,736,912,43,0.561151079,0
3445,Henry G Wright,M,2,102,2.516702756,1,7,1,2,2,2,289,1319,57,0.993103448,0
6651,Eve J Sanders,M,1,186,0.558718079,4,0,2,1,3,2,1158,932,55,1.07755102,0
485,Judith N Hunt,F,1,150,0.300623262,8,11,4,2,3,0,660,652,40,1.189427313,0
3850,Carlin T Mcintyre,F,1,138,5.457602706,9,17,3,0,2,3,1168,919,62,1.694267516,0
2854,Hendrick T Murdoch,M,1,114,0.466064527,9,13,2,1,2,1,684,449,53,0.96031746,0
6074,Tom N Dsilva,M,1,90,0.46908064,20,15,3,1,2,0,204,1226,57,1.494736842,0
3565,Arlene K Jones,M,2,102,0.691183135,11,11,3,0,2,2,626,371,29,1.563981043,0
7558,Cindy N Pott,M,2,108,0.149772994,1,9,2,1,1,3,672,692,46,1.385826772,0
1346,Neal R Elder,M,2,102,0.483638769,20,1,3,2,1,2,599,473,37,2.296875,0
4875,Larry L Warton,M,1,156,2.10173394,19,8,4,0,1,2,1111,1034,40,2.476190476,0
1477,Amy W Wilkinson,M,1,90,3.965811991,10,21,3,2,2,2,918,1124,58,2.192307692,0
7252,Eve Y Gibson,F,2,96,1.128165612,17,1,2,2,0,3,865,419,30,1.279503106,0
1395,Cindy W Goodman,F,1,120,0.344781155,15,12,3,2,1,1,422,846,34,0.913978495,0
3128,Harry J Lowe,M,3,120,0.162983731,10,7,3,2,1,0,316,815,41,0.987951807,0
1094,Cameron W Wingard,M,2,132,3.505730048,16,16,3,1,2,2,855,376,58,2.661016949,0
5145,Carlin R Walter,M,2,120,0.073221425,6,19,4,1,0,2,592,216,23,1.638095238,0
717,Jude R Botham,M, .,66,0.892721667,4,23,3,2,2,0,247,1218,30,1.011494253,0
6146,Cindy X Lee,M,2,126,5.287521706,9,3,4,1,0,3,391,1145,59,2.769230769,0
6119,Gregory J Cook,M,1,138,0.526366654,8,21,3,2,2,2,385,929,32,1.655555556,0
3694,Anne A Hodges,M,1,138,0.026145619,7,16,2,1,0,1,867,1329,59,1.242857143,0
6016,Barry V Baker,M,1,96,0.542309722,12,19,3,2,0,1,890,587,50,1.325714286,0
610,Nicholas M Wingard,M,1,150,0.734538399,2,14,3,2,0,1,245,922,39,2.287769784,0
6790,Cummins Q Cooke,M,6,132,0.504406494,0,0,1,1,1,0,1093,335,47,0.590673575,0
2974,Cummins O Barlow,F,1,150,0.388337208,5,16,2,1,0,1,1144,1102,35,1.26984127,0
1056,Daniels L Bradley,M,2,204,0.032669259,18,18,4,0,3,2,687,560,51,1.25,0
7579,Barry F Wilkinson,, .,96,0.578435235,14,3,4,1,1,2,818,640,32,1.629139073,0
4274,Jhonny R Besser,F,1,114,0.642593278,9,16,2,0,3,1,542,933,50,1.105769231,0
1935,Irene   Eastwood,M,1,144,0.098011565,15,24,2,1,3,0,268,898,49,1,0
5487,Eve Y D'mello,M,1,108,8.339897111,8,20,4,1,3,1,461,989,36,1.275362319,0
2055,Howard R Lee,M, .,132,0.415273683,17,19,3,2,2,0,681,1067,55,1.697478992,0
5022,David   Dsilva,M, .,132,0.174100522,9,5,4,2,1,1,973,273,53,1.272727273,0
7304,Steve R Botham,M, .,162,0.466221655,2,8,3,1,2,0,244,746,56,1.931818182,0
7747,Clive K Gonsalves,M, .,132,0.290018586,16,2,2,1,0,1,574,1169,37,1.004784689,0
644,Alexandria V Norton,M,2,168,0.371660212,10,2,2,1,0,0,767,403,44,1.289473684,0
4969,David V Bright,F,1,102,0.41549795,1,13,3,1,3,0,571,1334,45,1.68,0
1340,Jim R Wingard,M,1,72,0.485560918,21,21,3,2,0,0,708,501,38,0.709401709,0
924,Hillary S Rhodes,M,1,144,0.473830707,16,19,4,1,1,2,254,1074,23,1,0
6296,Ralph C Shaw,M,1,132,0.643230293,1,24,1,0,3,0,1178,869,42,1.192982456,0
773,Martin W Crawford,F,2,114,0.427238647,9,13,2,0,2,0,417,1036,45,0.635714286,0
397,Steward N Botham,F,1,144,0.829951221,18,0,3,0,3,2,701,228,40,1.287878788,0
1894,Russel O Spear,F,2,132,0.299382732,31,21,1,0,0,1,1028,809,28,1.482758621,0
3241,Adolph L Connor,M,1,144,2.398259132,14,17,1,1,1,0,956,514,32,1.10619469,0
5635,Richard A Roberts,F,1,126,2.916028477,20,23,1,0,2,2,556,1120,41,0.838427948,0
5209,Suzzane I Gray,M,1,126,0.07123353,0,5,2,0,1,0,452,378,41,0.793814433,0
4236,Pele U Murray,M, .,66,0.794805957,16,7,2,0,2,2,1030,267,23,2.023668639,0
1732,Christine M Welsh,M, .,126,0.580000216,22,18,3,0,2,1,863,217,36,1.233009709,0
2181,Christina E Lyod,F,1,144,0.296006971,9,3,4,1,1,1,1066,741,45,2.97029703,0
5048,Jeanine T D'souza,M,1,132,0.814894241,5,18,2,1,0,0,989,677,42,1.828220859,0
2031,Amy W Hunt,M,2,126,0.153084527,13,20,3,1,2,2,1178,1330,61,0.6,0
4379,Robert M Welsh,F,1,114,0.368387951,21,30,3,2,0,0,784,298,62,1.071428571,0
2272,Arlene E Turner,M,2,132,0.225836608,1,17,2,1,1,2,1036,759,53,0.947368421,0
4186,Steward Y Spencer,F,2,114,0.396436228,18,9,3,1,2,3,1075,1090,52,1.492385787,0
3487,Elaine P Baker,F,3,114,0.423928448,21,18,3,1,3,0,435,804,27,0.791666667,0
948,Ana M Rhodes,F,5,144,0.774316327,11,3,4,1,1,2,379,999,56,1.046296296,0
4695,Michael D Powell,M,1,90,0.972924539,20,21,2,1,3,0,666,301,29,1.166666667,0
7448,Eve   Baker,F,1,120,1.538291197,12,20,1,0,0,1,1087,460,25,1.283018868,0
4305,Jeanine O Botham,M,2,132,0.40640096,18,15,3,2,0,2,1130,880,31,1.194444444,0
5634,Debra O Black,F,1,120,0.086659337,0,8,4,1,1,2,802,1083,46,1.445454546,0
3747,George S Turner,M,2,126,21.72377903,5,24,4,2,3,0,219,1347,30,0.648275862,0
6701,Cindy   Crawford,M,1,66,2.430160577,18,27,3,0,3,1,814,861,61,0.726530612,0
532,Ignatius   Ricardo,F,2,150,0.377111315,19,2,1,2,0,1,1052,718,49,0.901639344,0
5091,Augustine R Carson,M,1,84,0.387449913,17,24,3,2,1,1,877,895,33,1.370165746,0
1558,Jhon O Lintern,M,2,108,0.143958883,6,0,4,2,1,1,391,1349,49,1.898305085,0
5660,Ana M Murdoch,M,2,108,0.903312402,20,15,2,1,0,2,391,649,44,0.368200837,0
6477,Henry J Hunt,M,2,120,0.300292027,13,12,2,1,1,2,1197,910,42,0.305785124,0
4966,Pele H Lyod,, .,114,15.52012504,17,24,1,2,0,1,1160,778,40,2.055172414,0
1065,Goldie O Wilks,M, .,144,0.603263774,5,24,3,0,1,1,1003,466,54,1.207920792,0
3225,Gregory W Watson,F,2,108,0.01272681,10,23,2,1,0,3,1032,1327,29,1.752688172,0
1528,Stanford V Fowler,F,1,132,1.127054195,3,2,2,1,1,1,960,1212,53,1.581920904,0
7163,Richard H Ricardo,F,1,114,0.378442316,16,21,1,1,3,0,427,782,55,1.247787611,0
7297,Tim A King,F,1,108,0.461846923,11,11,3,1,1,1,871,1056,49,1.230769231,0
7062,Kristin X Howarth,M,1,126,0.642016705,22,23,1,2,1,2,355,1276,43,0.802083333,0
5590,Bonnie A Bradley,F,1,108,0.627448951,5,7,4,2,1,3,914,438,56,0.768518519,0
1300,Alysia H Pearson,M,1,114,0.334046894,19,5,2,1,1,1,1097,849,50,1.452830189,0
2750,Adam J Pott,M,1,132,0.84751152,20,10,3,1,2,2,273,689,38,1.134146342,0
2408,Bill V Renne,M,1,138,0.488830995,21,0,3,1,1,0,397,700,61,1.430051814,0
2952,Chelsea X Gilchrist,M,2,150,0.340757293,15,18,4,2,1,1,201,1056,49,0.875,0
3277,James K Barlow,M,2,108,0.75704506,20,0,1,1,1,3,1186,354,48,0.367088608,0
5459,Alysia Y Jhonson,M,1,132,0.200455159,9,0,2,1,2,3,868,233,31,1.386861314,0
2357,Adam I West,M,1,102,0.655431108,5,25,3,2,1,3,493,354,27,1.442622951,0
3411,Sally F Taylor,F,2,102,1.62250492,14,3,3,1,1,2,853,1129,54,2.193103448,0
1768,Simone Q Taylor,F,1,126,0.760560848,2,23,3,0,2,1,267,838,38,2.146341463,0
4544,Brian J Marshall,F,2,120,0.992338683,9,21,3,1,0,0,634,360,38,2.52,0
152,Jude W Elder,M, .,108,0.103353893,16,10,3,1,1,2,347,202,44,0.804347826,0
1634,Howard L Taylor,M, .,138,0.962049768,19,5,3,2,2,1,1102,751,62,1.386243386,0
813,Rhonda K Spencer,M, .,78,1.774789916,19,14,2,1,1,2,704,1034,38,1.246231156,0
5803,Cindy L Barlow,F,1,78,0.344370951,12,24,2,2,2,1,272,1242,34,1.457286432,0
874,Alex I Rhodes,M,1,144,1.386381204,3,23,1,1,0,3,722,1351,47,1.594339623,0
6873,Cindy H Warton,M,1,78,0.993862076,6,11,4,1,1,1,677,474,51,1.171717172,0
4691,Sam F Howarth,M,2,150,0.038838953,1,7,4,0,3,1,261,751,37,1.12,0
620,Jeanine H Murray,M,2,150,0.824571329,27,24,1,0,1,0,484,383,30,1.032258065,0
7415,Leo I Rogers,M,1,78,0.532876573,5,22,2,2,2,3,512,349,28,0.723981901,0
3709,Simone W Baker,M, .,138,0.573097348,5,8,1,0,0,1,857,921,24,0.642599278,0
7278,Adolph M Potter,M,2,102,0.027173818,8,13,2,2,2,3,671,551,50,1.681818182,0
3089,Sally F Whitehall,F,2,96,0.185184263,4,2,2,1,0,1,1033,923,50,0.848,0
4119,Clara N Green,F,2,90,0.146661345,5,17,3,2,1,3,1132,1016,49,3.56,0
5362,Bond A Bright,F,2,114,0.010982945,8,8,1,2,1,1,1095,1151,59,1.44,0
5801,Rhonda A Gilchrist,M,1,144,0.252707292,8,4,3,2,1,2,1196,676,39,0.902325581,0
1914,Ana D Smith,F,2,108,0.566155774,11,6,3,0,3,0,463,615,41,1.889655172,0
1342,Brooks L Anderson,, .,96,0.028665989,3,18,3,2,3,0,200,409,49,0.835294118,0
1555,Stanford D Warner,M,2,114,0.195136876,12,13,2,1,3,2,219,451,44,0.666666667,0
2360,Desmond V Moss,M,1,102,1.154414349,4,19,3,1,1,2,324,520,52,2.367647059,0
7218,Chelsea F Gilchrist,M, .,114,0.357659981,21,34,3,0,2,0,425,1185,55,0.803571429,0
5554,Simone G Watson,M, .,174,0.192411896,19,2,4,1,1,1,881,650,28,0.540540541,0
3079,Henry H Morgan,M, .,108,0.48043954,11,19,3,1,1,1,1151,1030,39,0.627027027,0
4321,Howard P Moss,M, .,72,0.613798709,16,19,4,2,0,1,674,283,39,1.532846715,0
7,Eve G Wingard,F,1,102,0.661668217,13,4,3,1,1,2,741,1070,41,0.741721854,0
608,Pele N Cooke,F, .,108,0.280134645,26,19,3,1,1,3,256,801,31,2,0
6897,Jill S Murdoch,F, .,102,0.255958337,6,21,3,2,2,2,268,779,33,3.53125,0
5101,Bond T Green,F, .,126,2.546298606,16,11,4,2,3,1,674,933,33,0.848167539,0
2394,Clint W Moss,F, .,162,0.103262358,8,8,1,2,1,3,206,385,41,0.925233645,0
1100,Bond V Gonsalves,F, .,150,0.304257316,6,12,3,0,2,3,503,265,44,1.297619048,0
5371,Glorin R Gibson,F, .,102,0.345077889,15,2,1,0,2,2,270,1254,39,2.258503401,0
2240,Eve O Pott,F, .,126,0.354134249,5,20,2,2,1,2,447,860,53,1.302564103,0
3201,Debra O Moss,F, .,120,7.781882889,14,7,3,2,1,1,767,1300,32,0.788135593,0
256,Steward M Bradley,F, .,102,0.120714946,22,20,4,0,3,3,722,371,30,1.283018868,0
2203,Brian S Fleming,F, .,72,0.757820718,8,18,4,2,1,0,1129,833,25,1.333333333,0
2803,Solomon C Lara,F, .,132,5.227519749,7,21,4,2,1,0,1121,1110,22,2.762886598,0
5343,Elaine O Smith,F, .,108,0.425008236,0,12,4,1,1,0,987,1058,46,1.417840376,0
3111,Cummins J Cooke,F, .,108,0.849940505,14,11,2,1,3,1,389,304,48,0.717488789,0
1442,Alexandria F Richards,F, .,84,0.649531141,2,24,3,2,2,3,477,831,29,1.163636364,0
5036,Helen D Roberts,F, .,132,2.026230619,1,14,3,2,2,0,944,921,53,0.237623762,0
6150,Suzzane S Rutherford,F, .,156,0.361425329,6,1,3,2,2,0,588,395,58,1.590909091,0
372,Judith E Mcrae,F, .,120,3.769471782,1,6,4,1,2,1,899,1195,54,1.004694836,0
7198,Leo E Wilkinson,F, .,168,0.075447818,5,22,2,0,1,3,752,515,30,0.961165049,0
7219,Carlin V Cook,F, .,96,1.345689958,1,21,4,2,1,3,404,494,33,1.210191083,0
4497,Alex U Hunt,F, .,138,0.390657522,3,15,2,2,1,0,927,881,31,2.604166667,0
6834,Ralph X Fisher,F, .,138,0.629347106,3,9,3,1,2,3,595,1006,55,0.645833333,0
6331,Michael O Wallace,F, .,132,2.49187534,1,12,2,0,2,0,907,548,50,1.189542484,0
4374,Paul D Baldwin,F, .,108,0.139569018,22,5,1,1,2,3,1187,1243,43,1.394957983,0
3902,Christina X Welsh,F, .,126,0.19060292,18,19,3,0,1,0,639,1215,57,1.820689655,0
1025,Jerry I King,F, .,156,0.368856192,18,14,1,1,1,2,1053,617,53,1.441441441,0
4855,Steve L Crowe,F, .,120,0.478074908,2,12,1,1,1,0,509,890,43,0.9375,0
7401,Cameron L Baxter,F, .,132,0.050183493,12,25,2,0,3,1,1085,775,36,1.039215686,0
6109,Ian A Stuward,F, .,120,0.185778136,17,11,4,2,0,1,927,728,24,0.567307692,0
5378,Helen O Powell,F, .,96,0.428847166,5,14,3,1,1,1,1090,1336,53,1.113043478,0
7386,Alex W Smith,F, .,150,0.578403042,17,24,2,1,3,2,837,1318,48,0.62745098,0
871,Britney T Fleming,F, .,120,0.11192697,12,6,4,2,1,3,1103,792,39,0.648888889,0
4125,Carlin S Winters,F, .,66,0.679147313,13,1,1,2,1,1,334,535,50,1.269565217,0
1282,Steve P Walter,F, .,72,1.737432962,15,21,1,1,2,1,1068,1031,22,1.935483871,0
3970,Bill U King,F, .,156,0.281950248,21,11,3,1,1,2,910,1316,48,1.754901961,0
2483,Brooks H Spencer,F, .,126,4.406608282,14,15,2,0,2,2,215,1114,23,1.623762376,0
2607,Madonna M Hodges,F, .,120,3.801465865,4,15,2,1,2,3,706,563,37,1.393103448,0
247,Jeanine C Lintern,F, .,84,0.361191105,18,0,2,1,2,1,505,220,29,0.864197531,0
3179,Anne V Sanders,F, .,120,0.746325396,17,3,2,1,0,3,989,805,24,1.177489178,0
2994,Jack Q Rutherford,F, .,108,0.037997026,18,3,1,1,2,2,1141,877,50,0.724637681,0
4111,Desmond B Potter,F, .,90,0.165214361,8,18,3,1,0,1,916,594,25,1.113513514,0
2004,Chelsea I Maxwell,F, .,108,0.31486409,0,19,2,1,3,3,527,297,43,1.320754717,0
2437,Jeremy K Gilchrist,F, .,120,0.68568066,31,26,1,1,0,2,838,365,49,1.592105263,0
611,Pele Y Renne,F, .,96,3.444528129,10,19,1,0,1,0,1007,440,61,0.502415459,0
677,Paul L Baxter,F, .,144,0.630567684,17,9,2,2,1,0,793,1305,48,1.219917012,0
3328,Bond R Albright,F, .,102,0.506344607,18,8,4,1,2,2,843,1241,33,0.683870968,0
3943,Ignatius N Black,F, .,126,0.026797164,5,14,1,2,0,1,1077,1008,47,1.129943503,0
3310,Christian M Lintern,F, .,102,1.283807152,4,17,1,2,3,3,671,1188,36,1.741935484,0
6890,Bonnie N Mcrae,F, .,114,0.426902881,10,9,4,1,3,3,713,299,53,0.374331551,0
7536,Cummins X Warner,F, .,126,1.388540797,22,12,1,1,1,0,896,1186,50,1.68,0
5007,Barry N Hawkins,F, .,114,0.171604777,17,20,3,0,2,3,761,818,41,0.477477478,0
2640,Ralph F Wilks,F, .,84,0.173841887,16,7,3,1,3,2,753,997,23,1.815028902,0
2874,Duncan   Donald,F, .,132,0.386892192,11,1,1,2,0,3,378,501,44,1.095022624,0
5298,Colin K Hartley,F, .,114,0.258672126,18,7,2,2,0,1,945,286,22,1.856,0
489,Racheal P Walter,F, .,114,3.230836821,4,2,4,1,0,0,1180,858,29,0.524017467,0
1087,Ignatius D Baldwin,F, .,120,0.344094568,17,8,3,1,3,3,890,1363,57,2.245901639,0
2461,Jeanine C Grant,F, .,108,0.417302675,5,1,1,1,2,0,381,1033,59,1.277777778,0
661,Tim M Winters,F, .,108,1.082126756,8,11,3,0,1,0,353,649,51,1.541899441,0
5496,Jane W Rogers,F, .,96,5.2363692,5,0,3,1,0,1,706,1143,39,0.947368421,0
1121,Desmond F Baxter,F, .,84,0.432369386,13,8,1,1,3,1,584,1037,58,1.804597701,0
7555,Pauline X Bright,F, .,108,1.183761218,0,20,3,1,3,1,748,1025,46,0.875,0
6842,Richard F Roberts,F, .,66,0.227170682,22,11,1,0,1,0,690,301,44,0.6375,0
5257,Duncan D Ricardo,F, .,156,2.275110398,22,19,3,1,2,1,945,1357,51,1.012987013,0
1957,Desmond Z Moss,F, .,102,0.19593342,6,20,3,0,1,3,671,934,62,0.524886878,0
1651,Michael F Winters,F, .,162,0.675507498,13,19,2,1,3,3,567,663,59,0.679069767,0
6173,Racheal X Murray,F, .,114,0.396652917,2,8,3,1,2,3,1103,406,42,1.390070922,0
