CUST_ID,name,GENDER_CD,EDUCATION_CD,SUBS_TENURE,TOT_OB_CALL_INTL_ROAM_CNT,TOT_DAY_LAST_COMPLAINT_CNT,TOT_DAY_LAST_SUSPENDED_CNT,MTH_TO_SUBS_END_CNT,TOT_SRV_DROPPED_CNT,TOT_SRV_ADDED_CNT,BARRING_REASON_CD,REV_AMT_BASE_1,REV_AMT_BASE_2,CUST_AGE,PCT_CHNG_IB_SMS_CNT,CHURN_FLG
4385,Adolph H Wood,M, .,144,0.155578273,6,11,4,0,2,0,628,324,51,1.440677966,0
2788,Hillary O Crowe,M,2,90,1.632950316,6,5,2,1,1,0,409,404,23,1.238636364,0
4515,Goldie J Marshall,F,1,120,0.920188873,18,7,3,0,3,0,448,317,56,1.085714286,0
3810,Jhonny X Bradley,M,1,90,1.273114032,11,4,3,2,2,0,1116,802,48,0.414893617,0
730,Clements K Atkins,F,1,72,0.589169869,9,22,2,1,0,3,1126,249,59,1.753623188,0
7707,Barry D Carson,M,2,150,0.931399451,20,3,1,2,1,2,1094,1026,47,0.98265896,0
2685,Augustine O Murdoch,M,1,96,1.138548093,15,24,3,1,2,0,815,1275,59,2.092307692,0
6168,Debbie U Morton,F,2,96,0.13482527,3,19,2,1,2,0,751,732,44,0.960893855,0
4394,Henry W Jhonson,M, .,84,0.853911518,11,25,1,0,1,1,1149,643,24,1.023474178,0
4534,Tom H Wingard,F,1,90,0.120415773,3,20,3,2,1,2,235,463,56,0.675,0
2086,Amy P Gilchrist,M,2,126,1.353584629,21,22,3,1,1,3,441,1196,27,0.879310345,0
4924,Sumantha Y Lara,M,2,144,0.837412354,8,22,1,1,3,2,553,1300,51,1.807407407,0
832,Britta L Wallace,M,1,120,5.466140175,19,23,2,0,1,0,475,1089,32,1.539325843,0
4675,Bernard Y Grant,M,2,138,0.617311734,16,8,3,1,3,0,216,1367,37,0.791878173,0
465,Debra Q Gray,M, .,84,0.114189097,1,3,1,1,2,2,1143,1219,35,1.505747126,0
5060,Cindy D Carson,M,1,90,0.162931864,1,19,2,2,1,0,366,717,23,0.766519824,0
3399,Sumantha G Spence,M, .,138,0.115783637,9,17,3,1,2,0,530,948,61,1.125,0
5370,Chelsea Q Taylor,M, .,120,0.376363483,10,25,3,1,1,0,514,242,29,1.17,0
2365,Arlene E Shaw,M, .,54,1.810286931,0,13,3,1,3,2,351,1389,23,1.37755102,0
5480,Glorin F Powell,M, .,156,0.037288905,22,6,4,0,1,2,1070,643,30,1.169230769,0
757,Steve   Lara,M,1,120,0.852849881,21,7,3,1,2,2,1141,818,58,1.684210526,0
2614,Luke T Taylor,F,2,150,2.301207015,8,5,2,0,3,0,404,841,34,0.429319372,0
7646,Jim D Rogers,M,1,84,0.368739652,12,6,2,1,2,3,1063,789,52,1.32231405,0
3729,Rhonda T Botham,M,2,96,0.067863289,14,23,4,0,2,1,285,1389,49,0.234146342,0
4045,Ana I Pearson,F,2,126,0.172746158,16,1,4,0,2,0,523,745,34,0.934782609,0
5355,Bernard R Richards,F,2,126,4.197198919,14,0,3,1,3,3,670,1189,48,1.467889908,0
5485,Ignatius V Botham,F,1,162,4.475209909,18,2,3,1,2,1,720,490,24,0.825396825,0
1350,Pauline S D'mello,F,2,102,0.545020629,14,6,3,0,2,0,497,668,27,0.645669291,0
7082,Brooks   D'mello,M,1,120,0.856531427,26,29,1,2,2,3,393,469,45,0.779116466,0
2702,Dillon M Birch,M,1,102,0.621189815,3,14,3,2,2,2,325,755,23,1.247933884,0
3488,Debra J Wilks,M,3,102,0.265756114,15,6,3,2,0,3,1184,644,32,0.867256637,0
4991,Alexandria T Roberts,M,2,120,0.071393949,10,3,1,1,3,0,836,1025,48,1.822485207,0
3899,Kristin U Warner,F,1,120,0.280818443,16,1,3,2,2,3,1067,749,51,1.142857143,0
3843,Steve P Crowe,M,2,132,0.312699285,19,14,3,1,1,3,775,471,38,0.962162162,0
7041,Demie J King,F,2,150,0.728161994,13,21,4,0,2,3,1134,762,29,0.661870504,0
3364,Christina P Pott,M,2,132,0.321525988,14,18,2,0,1,3,1035,992,23,0.804733728,0
4227,Debbie C Whitehall,M,2,132,0.17734396,13,12,3,1,1,0,1084,1164,30,2.361111111,0
281,Luke K D'souza,F,2,150,1.187270568,10,5,3,1,0,3,1126,753,34,0.353413655,0
7140,Paul T D'souza,M,2,126,0.600068796,17,2,1,0,2,2,1053,453,24,1.134615385,0
956,Adolph K Rogers,M,2,84,0.043549628,13,11,1,2,0,3,1145,213,40,2.195804196,0
5890,Bonnie B Goodman,F,2,108,0.971087362,9,10,2,0,1,1,442,1284,58,1.60591133,0
390,Dean H Wilks,M,2,180,0.402900596,14,18,1,1,0,0,866,354,39,1.4625,0
1764,Simone L Lyod,M,1,108,0.440717731,3,20,2,1,0,0,397,752,43,0.630434783,0
355,Jim C Donald,M,1,102,0.435440876,13,13,4,1,3,2,228,447,52,1.159763314,0
1862,Jane I Howarth,M,1,126,0.552852461,29,29,2,2,1,2,793,457,23,1.014354067,0
6844,Carl E Morgan,M,2,138,0.508609819,0,4,2,1,2,0,524,468,50,2.666666667,0
1854,Tom L Pearson,M,2,66,0.224855438,8,9,4,1,1,1,511,835,52,1.089430894,0
4151,Judith K Whitehall,M,2,162,0.507168467,10,9,3,1,2,2,592,303,34,0.890052356,0
1694,Augustine S White,M,1,204,0.029753858,16,15,2,0,0,2,692,915,43,1.070707071,0
2437,Marilyn K Shaw,M,1,96,0.678656517,16,16,2,0,2,3,1194,706,49,1.546961326,0
5263,Adolph B Barlow,M,1,120,0.410356125,1,18,4,0,1,3,571,308,58,1.386138614,0
5850,Suzzane R Muldowney,M,1,108,0.861127334,0,12,2,1,2,0,613,323,47,1.308333333,0
5500,Duncan P Lyod,M,1,126,0.884067483,13,21,3,1,1,0,307,601,61,1.344537815,0
6442,Cindy   Morton,M, .,126,0.503184937,15,7,4,1,1,0,1160,453,42,0.725806452,0
5845,James O Muldowney,F, .,126,0.819287043,19,19,3,2,0,1,776,1276,31,1.208791209,0
4391,Bill I Rhodes,M,2,132,0.082932774,9,24,4,1,1,0,852,1313,25,1.181818182,0
3206,Solomon   Rogers,M,1,120,24.29879246,10,12,1,2,2,3,1097,1013,61,1.43718593,0
5480,Dean Z Roberts,M,2,144,0.223782937,4,8,2,0,3,3,910,1239,23,1.388059702,0
6245,Colin P Atkins,M,2,78,0.304203038,11,21,1,0,3,3,359,663,56,1.703703704,0
7295,Bonnie Q Jones,M,2,114,0.301858501,29,18,3,1,2,2,857,667,54,1.435028249,0
3152,Irene N Anderson,M,2,150,0.776721071,8,19,2,1,1,0,354,1151,61,1.164948454,0
5835,Barry   Muldowney,, .,120,6.200226074,6,14,2,1,1,0,405,444,52,1.033613445,0
5397,Sam H Baker,, .,78,0.267281355,19,17,1,2,1,0,481,732,55,0.563380282,0
4362,Brian U Robinson,, .,132,0.400860973,8,11,1,1,1,1,326,1272,38,1.293617021,0
5435,Alysia R D'souza,, .,132,0.414190027,2,24,2,1,2,2,794,828,43,1.515923567,0
2146,Leo I Murray,, .,120,0.446406381,19,5,3,1,1,1,710,370,54,1.546666667,0
1793,Debra D Jhonson,, .,138,0.390952048,2,25,3,1,2,3,727,1383,45,0.752475248,0
7737,Desmond K Green,, .,114,0.168390577,2,13,2,1,0,2,971,1100,42,1.559322034,0
2674,Sumantha X Adams,, .,102,1.115841372,10,21,4,1,3,2,395,1292,28,1.170454546,0
2414,Dean Z Bright,, .,84,0.662490818,5,13,3,2,1,0,477,393,42,1.972222222,0
5607,Brooks H Green,F,2,96,1.652624208,18,20,2,2,3,2,317,502,55,3.191919192,0
730,Clara H Burton,M,2,126,0.003384223,18,24,3,1,1,1,467,754,58,1.773195876,0
7254,Michelle E Gilchrist,M,1,180,0.673335963,12,16,2,1,2,3,856,964,51,0.630541872,0
1055,Jude M Rogers,M,1,132,0.072266507,13,2,4,1,2,3,593,536,46,2.456692913,0
4197,Sally W Jones,F,2,138,0.02013773,3,3,3,1,1,3,733,1347,52,0.655172414,0
4228,Phil B Grant,F,1,72,1.622644201,15,15,3,1,1,2,870,1365,57,1.513513514,0
3006,Alexandria Z Baxter,M,2,132,0.014229827,2,4,4,1,3,0,1143,607,55,1.5,0
3682,Amy J Connor,F,2,66,0.619302893,18,9,2,0,2,2,711,1012,48,1.071428571,0
435,Ana   Maxwell,F, .,132,0.049843284,5,24,2,1,2,3,692,285,42,0.872037915,0
1367,Jill O Green,F,2,156,0.357862431,15,19,2,2,0,3,1078,1048,22,3.210526316,0
5164,Luke V Hartley,F,1,138,0.079789993,13,14,2,1,1,3,438,261,33,1.414634146,0
3937,Currie Q Turner,F,1,138,2.188994975,9,2,2,2,2,1,203,1328,26,1.055214724,0
7562,Hendrick N Waugh,M,2,162,0.082527988,5,18,3,1,1,3,319,745,36,0.508108108,0
7068,Phil D Lyod,M,2,114,116.7313701,6,16,4,1,2,3,627,474,39,0.941704036,0
2791,Helen A Fleming,F,1,150,12.86951739,0,20,3,2,2,2,988,1283,27,0.830188679,0
1818,Hendrick A Green,F,1,138,0.550371185,12,0,4,1,2,1,1092,781,60,1.0125,0
6737,Dean N Taylor,M,1,120,0.585960614,18,20,3,1,2,3,1050,289,61,0.904522613,0
670,Martin L Lyod,F,2,174,0.193340721,8,18,1,1,1,0,734,613,53,0.608247423,0
2853,Clara D White,M,1,114,0.080841229,9,7,3,1,3,3,777,481,31,0.561403509,0
5000,Clarke I Wallace,M,2,150,0.533903748,11,8,3,1,1,3,1147,978,41,0.973333333,0
1132,Alysia M Smith,F,1,132,0.077088277,16,5,1,1,1,2,457,943,52,0.937931035,0
7324,Brooks B Howarth,M,2,78,1.151834941,8,10,3,2,1,2,645,862,61,1.380952381,0
6537,Martin W Norton,M, .,108,0.100753792,14,25,2,2,0,2,681,995,34,1.470967742,0
5116,Dillon V Waugh,M, .,72,1.072712012,16,24,1,2,3,3,888,1166,29,0.634920635,0
3906,Jack C Wingard,F,2,132,0.120344071,19,7,1,1,0,0,1135,1143,57,1.172413793,0
7579,Carl T Gilchrist,M,1,216,0.032569664,2,7,1,1,2,3,1182,797,51,0.563106796,0
6961,Barry E Botham,F,1,108,1.043873057,8,2,1,1,0,3,299,506,55,1.888888889,0
1083,Dean F Baldwin,F,4,174,0.399693041,0,1,1,0,0,1,467,1173,37,1.65625,0
2314,Steve Q Muldowney,F,1,132,0.318282835,8,6,1,1,0,0,985,1082,33,1.682539683,0
1507,Clarke A Carson,F,1,120,0.621090744,7,16,2,2,1,2,563,1125,37,0.355029586,0
7067,Russel T Shaw,M,1,132,0.341675272,2,6,2,2,3,0,798,1303,30,0.758241758,0
6083,Michael F Wright,M,1,126,0.832953156,19,19,2,2,1,2,854,603,61,1.507109005,0
7027,Harry Y Sanders,M,1,114,0.104608904,10,24,2,0,1,2,227,805,39,0.566176471,0
7509,Cindy E Pott,M,2,114,1.396621157,24,23,3,0,2,1,632,265,34,0.984924623,0
2711,Keith   Wilkinson,M,2,108,0.499749216,9,0,1,1,2,1,477,423,24,0.724409449,0
35,Jeremy M Jhonson,M,1,150,0.295436634,16,2,2,0,3,0,310,398,41,1.012345679,0
5267,Sumantha E Fisher,F, .,108,7.282564239,10,22,2,1,0,2,488,1379,42,2.296875,0
5546,David U Stuward,M,3,222,0.237591504,8,10,3,1,2,3,770,1180,34,1.347517731,0
4964,Currie N Nicholson,F,6,114,7.552108841,8,7,3,1,1,0,323,1013,59,1.506382979,0
4441,Brooks L Hadley,M,2,156,1.902712729,20,18,4,0,1,3,1122,568,53,0.446511628,0
6669,Dillon P Wilkinson,M,1,126,1.262716455,8,20,2,1,0,1,901,666,26,1.629213483,0
6285,Debbie A Hartley,M,1,150,64.71709444,4,15,2,0,3,0,1000,449,27,0.929032258,0
1395,Helen T Wright,M,2,174,4.547085831,14,24,3,2,1,0,1105,1015,28,0.814285714,0
5547,Elaine D Lowe,F,5,120,0.161501462,8,25,4,1,1,2,1144,1363,26,1.28125,0
2378,Carlin S Barlow,M,1,156,0.861128806,14,18,3,2,3,0,1146,1206,25,0.975609756,0
4220,Steve B Richards,F,2,150,0.373614562,9,7,1,0,1,2,995,1247,37,1.309278351,0
2821,Colin L Dsilva,M,2,102,0.566894457,11,9,3,2,1,0,1124,362,23,1.161290323,0
10,Amy J Baxter,M,2,90,0.566357635,20,29,2,1,2,1,318,932,38,0.78761062,0
3176,Leo T Howarth,F,2,132,1.589485579,5,14,2,1,1,2,539,821,33,1.223404255,0
361,Marilyn A Rutherford,M,1,108,0.385436557,16,5,3,0,3,2,1110,1356,31,1.223140496,0
3489,Jhonny K Potter,M,2,150,1.076549003,12,7,1,1,2,2,1137,849,57,2.153846154,0
3306,Stanford P White,F,1,108,0.235373883,21,17,3,1,3,3,956,752,30,0.831050228,0
778,Suzzane N Baker,M,1,96,0.567009145,3,13,3,0,2,3,1104,588,26,1.898305085,0
5149,Hillary R Mcrae,F,1,108,0.128146822,2,5,2,2,2,1,642,885,51,0.739130435,0
3990,Madonna Y Grant,M,1,150,1.316436471,8,4,1,0,2,3,1192,384,50,1.36318408,0
2097,Rhonda E Jackson,F,1,108,0.341565089,20,2,3,1,2,1,232,320,34,0.539215686,0
6967,Bill G Besser,M,1,96,1.962988316,0,17,3,0,2,3,710,301,44,2.101910828,0
1077,Steward Q Murdoch,M,5,114,0.231080221,0,8,3,0,3,3,991,1321,47,1.62406015,0
431,Jane J Cooke,M,1,84,0.052080676,14,23,1,0,1,3,270,783,52,1.09787234,0
160,Stanley L Morgan,F,1,132,0.159555141,2,17,2,0,1,2,300,996,22,0.563829787,0
3830,Leo G Spencer,F,1,156,1.80108526,15,12,4,1,1,0,1155,416,40,1.652173913,0
6546,Bond P Goodman,M,1,96,0.731850461,14,6,3,1,3,1,933,398,53,2.273381295,0
5338,Sam M Baker,M,2,96,2.711219318,22,23,1,0,3,1,1004,901,24,1.737931035,0
1823,Jack G Murray,F,2,90,0.200335683,2,18,2,0,1,1,562,385,26,0.814229249,0
2834,Steward C Goodman,F, .,114,0.944982571,21,19,2,1,2,1,589,830,30,0.581632653,0
3560,Suzzane O Lintern,F,2,144,0.521909802,3,6,3,1,0,0,335,341,25,2.014388489,0
7492,Stanford Z Murray,M,1,156,0.787969991,3,22,1,0,1,3,1042,795,35,2.231884058,0
1312,Martin T Nicholson,M,1,126,0.554123388,19,33,2,1,0,0,510,1134,41,1.322580645,0
563,Britney O Winters,F,2,90,1.36531979,9,21,3,1,1,1,533,1195,36,1,0
3498,Judith X Hunt,M,1,168,0.768051051,6,5,3,0,1,2,327,389,47,1.464912281,0
1970,Christian W King,F, .,108,0.327242674,7,10,3,1,1,2,212,1392,39,1.514792899,0
2118,Augustine T Richards,M,1,150,0.428490958,11,20,2,1,2,0,463,624,27,1.847619048,0
6471,Solomon Z Burton,M,3,90,6.469436437,6,8,3,1,1,3,513,691,23,2.301075269,0
5268,Pauline S Smith,M,2,132,1.148511372,1,16,2,0,2,3,645,1015,25,0.372881356,0
6245,Cummins C Murray,M,2,90,0.6296456,1,12,2,1,0,1,883,1340,32,1.189655172,0
4232,Leo S Crawford,F,2,114,6.294681365,10,17,4,1,3,2,1039,590,37,2.149253731,0
6030,Jerry Z King,M,2,102,1.506409087,14,15,2,0,3,3,990,716,54,1.260416667,0
7614,Jhon G Hawkins,F,2,186,1.135660103,10,11,2,0,1,2,776,623,24,2.086330935,0
6326,Clements C Baxter,M,2,156,12.35085036,13,17,3,0,1,1,719,448,41,1.426900585,0
7186,Clara H Hartley,F,2,72,0.571010454,6,2,3,0,2,0,378,1135,56,0.455958549,0
3948,Pauline K Gibson,M,1,120,0.181602831,5,3,1,1,1,1,463,473,44,2.109589041,0
882,Henry V Ricardo,M,2,168,0.845886391,31,15,4,0,2,2,1126,673,35,0.974874372,0
1997,Ralph W Botham,M,1,150,0.395473156,17,7,3,1,0,0,751,1063,43,0.937853107,0
4268,Keith I Marshall,M,2,90,0.483894169,20,24,1,1,3,1,420,557,44,1.024875622,0
6931,Tim X Atkins,M,2,108,0.012518147,5,4,3,1,0,3,837,238,31,2.185714286,0
1753,Brooks R Roberts,M,2,150,0.03446226,22,17,1,1,1,0,420,925,40,1.436781609,0
369,Neal O Hadley,M,1,108,0.519224307,4,14,2,1,3,0,811,288,54,0.956521739,0
1801,Mary O Lara,M,2,138,0.827471242,21,7,3,1,2,1,217,335,48,0.633879781,0
6870,George Y West,M,2,162,0.139054283,18,22,4,2,2,1,1085,807,48,1.401574803,0
1033,Phil A Anderson,F,2,102,1.25343438,5,2,3,1,0,3,703,964,22,1.63546798,0
5637,Bonnie   D'souza,M, .,72,0.385951842,18,22,3,0,1,0,263,1091,41,0.696721312,0
7513,Jack H Shaw,M,2,114,0.600911573,19,24,3,0,1,2,924,691,34,0.872727273,0
4297,Leo P Muldowney,F,2,102,15.55883493,2,11,2,2,3,2,699,507,62,1.926605505,0
7449,David R Adams,M,1,84,24.50950705,9,9,2,1,2,1,956,576,46,0.503496504,0
6029,Debra P Botham,M,1,84,0.330196613,20,5,3,1,2,0,733,1316,34,0.621052632,0
4338,Ian M Marshall,M,1,114,0.248267631,20,18,3,0,1,1,506,655,62,0.698689956,0
4739,Debra Z Rhodes,F,2,138,0.457450094,18,24,1,1,0,3,205,1135,58,0.901785714,0
8,Dillon K Gray,M,2,132,0.165650904,18,34,2,0,1,3,1142,1046,39,0.913793103,0
4650,Clara J Crowe,M,1,102,0.452933381,16,1,1,0,2,0,599,754,42,1.446153846,0
2274,Dean P Gibson,M,1,120,0.557094701,15,21,1,0,0,3,330,775,59,0.605042017,0
5794,Gregory L Wilkinson,F, .,72,0.304405585,21,25,3,0,0,2,238,249,62,0.931937173,0
3850,Jeremy D Turner,M,1,132,0.432698756,5,14,1,2,2,0,1080,774,34,0.457399103,0
3897,Currie J Hadley,M,2,96,0.58351419,12,3,4,1,1,0,234,312,56,0.721030043,0
2169,Madonna E Green,F, .,126,28.96408495,15,17,3,1,1,0,413,420,24,2.3125,0
3687,Jerry P Renne,M,2,102,0.243218707,9,4,1,2,1,0,607,1327,43,1.588235294,0
3968,Clint F Elder,M,2,114,0.223377304,29,24,4,1,2,1,323,408,48,0.520930233,0
2934,Carl L Wilkinson,M,3,114,0.004569629,8,21,1,1,0,2,1024,253,54,1.810526316,0
3792,Sam W Gonsalves,M,2,180,0.32176485,29,28,3,1,1,0,1044,862,27,1.130890052,0
5481,Nicholas U Morton,M,2,120,0.405362294,5,4,3,2,2,1,980,218,26,1.178217822,0
6831,Keith W Spear,M,2,198,0.203378329,6,12,2,1,2,3,405,845,35,0.935672515,0
5642,Christian C Cooke,M,2,72,1.035742245,19,11,2,1,2,3,382,465,61,1.473684211,0
2745,Henry V Mcrae,M,1,66,0.106442715,22,8,1,1,2,0,403,642,46,1.098765432,0
580,Michelle B Lintern,M,2,96,0.496014707,15,24,3,1,1,2,407,251,44,3.540229885,0
2808,Robert C Adams,M,1,132,0.348169412,14,5,2,1,2,0,760,1351,39,1.818181818,0
6960,Jack   Wallace,M,2,102,1.275957422,3,6,3,1,2,1,210,382,34,1.032258065,0
5752,Solomon E Hadley,M,2,108,0.552702613,3,24,4,1,2,0,575,787,22,1.378048781,0
5980,Larry S Rutherford,M,6,108,0.143246177,6,1,1,1,2,2,1061,663,58,1.165217391,0
1132,Bernard A Howarth,F,1,120,3.274246524,4,3,3,1,2,0,778,337,60,1.328244275,0
3630,Debra V Jackson,M,1,156,0.713566912,16,6,2,1,2,0,855,516,41,2.615384615,0
6698,Debbie Q Wood,M,2,156,2.189917317,10,5,3,0,3,3,1136,1224,32,0.787878788,0
1618,Adam U Morgan,F,5,132,0.687083073,11,9,2,1,2,1,785,320,30,0.896860987,0
1493,Desmond J Watson,F,1,138,0.526960544,11,18,4,1,2,1,500,391,37,2.1375,0
1185,Henry H Smith,F,1,120,0.533176813,21,7,2,2,0,1,209,1304,31,0.675438597,0
6675,Suzzane L Watson,M,1,108,0.942530456,21,12,2,1,0,1,689,1393,24,1.52173913,0
7234,Ralph S Lara,M,2,108,0.426329114,4,19,3,1,1,0,227,487,36,0.842105263,0
6080,Phil F Maxwell,M,1,150,0.09935109,3,16,3,1,3,3,627,1187,38,0.931034483,0
7321,Cameron K Green,M,1,102,0.709588923,19,3,1,1,2,1,577,1150,42,0.883392226,0
7688,Neal V Richards,M,2,90,0.431749987,17,5,3,0,2,2,719,1288,32,1.826923077,0
1729,Phil I Spencer,M,2,96,0.96799571,3,12,2,0,3,1,958,687,24,1.865671642,0
2097,Russel M Morton,M,2,150,0.309527682,9,18,3,1,3,0,512,398,26,1.476923077,0
12,Madonna L Smith,M,1,108,1.318071123,2,19,3,2,2,2,260,463,23,1.239583333,0
7271,Irene J Adams,M,1,90,0.032786285,19,20,3,1,3,3,504,1057,47,1.548387097,0
3629,Bond W Marshall,M,1,120,0.610086708,10,21,2,1,2,0,336,211,39,0.903474904,0
3258,Clint Z Jones,M,2,114,0.428262422,21,0,2,1,1,0,695,727,48,0.833333333,0
413,Cindy R Shaw,M,1,108,0.228251506,1,8,3,1,2,2,434,433,42,1.052631579,0
6446,Paul R Pearson,F,2,126,0.325738848,5,15,3,2,2,2,747,272,55,3.267605634,0
7757,Duncan F Howarth,M,1,126,0.124734306,7,9,3,1,1,2,844,954,28,1.578947368,0
3852,David R Hawkins,M,2,162,0.31922672,7,13,3,0,1,2,319,459,41,2.152866242,0
5055,Solomon K Moss,F, .,84,0.147400397,10,17,3,2,1,0,1124,378,47,0.812903226,0
6542,Ignatius U Nicholson,M,2,90,10.87127768,3,15,2,1,1,0,1100,1335,29,0.937142857,0
2468,Leo C Spear,M,1,102,0.440270865,1,7,3,2,1,1,586,588,29,1.236363636,0
821,Paul E Watson,M,2,96,0.092594233,6,8,2,1,2,0,740,477,33,1.966101695,0
4615,Clifford B Ricardo,M,2,120,0.092107819,16,17,2,1,3,1,990,650,61,1.272727273,0
1861,Alysia   Welsh,M,2,138,1.411455785,13,14,2,1,2,2,1168,1120,59,1.193548387,0
5945,Jim N Grant,M,1,114,2.050156908,4,6,2,1,2,3,320,537,27,1.485714286,0
583,Bernard M Rutherford,M,2,90,0.151877346,18,11,3,1,1,0,216,1301,27,1.840425532,0
5680,Anne T Moss,M,2,114,1.560250943,19,2,1,1,3,3,359,414,44,1.424460432,0
2836,Racheal Z Fowler,M,2,78,0.043917125,20,14,4,2,2,0,518,657,56,0.81938326,0
4091,Debra D Winters,F,1,120,0.383585219,9,1,4,1,1,2,568,1046,26,0.993377483,0
2315,Adam N Fisher,M,2,120,0.773361416,19,6,3,2,1,3,421,786,58,1.030769231,0
7365,Ralph A Muldowney,M, .,108,0.013599102,2,12,2,1,2,3,530,949,60,1.819047619,0
3652,Cindy H Potter,M, .,114,1.072583455,1,11,4,1,1,0,205,1353,44,1.201754386,0
3809,Clara C Smith,M, .,90,0.381591301,8,22,2,2,1,0,413,629,49,0.606060606,0
1402,Anne U Whitehall,M, .,120,0.507992516,8,4,3,2,2,1,876,201,47,0.778181818,0
6060,Tony O Spencer,M, .,198,0.447613134,15,12,3,2,1,1,1168,826,40,2.423529412,0
48,Solomon P Carson,M, .,66,0.54606252,18,7,3,1,0,2,1103,505,40,0.734177215,0
4150,Clint W Black,M, .,168,3.60919024,19,9,3,2,3,1,227,289,60,0.663967611,0
6685,Dean   Winters,M, .,114,0.353780876,9,11,3,1,3,3,976,1073,60,1.336134454,0
4716,Clarke Y Howarth,M, .,96,1.804155554,5,19,2,1,1,3,286,1278,44,0.985714286,0
6595,Clint S Maxwell,M, .,84,6.927594123,15,13,4,0,1,2,434,1025,38,0.5907173,0
7309,Pauline P West,M, .,102,0.868664806,13,15,3,0,1,2,204,1017,31,0.237288136,0
7314,Alysia Y Muldowney,M, .,108,0.138646818,5,15,3,0,0,0,249,982,30,0.493506494,0
4249,Richard K Mcintyre,M, .,102,17.78638138,10,8,2,1,1,0,864,837,51,0.804469274,0
5906,Clara K Pott,M, .,120,0.634126991,14,22,3,1,3,0,255,1380,59,1.445086705,0
7276,Helen G Welsh,M, .,138,0.597397897,19,19,3,1,0,1,220,492,57,1.853211009,0
5484,George W Richards,M, .,72,1.509430654,15,12,3,0,1,2,294,940,38,1.185520362,0
7289,Harry O Whitehall,M, .,114,1.175798224,11,13,3,0,1,3,369,432,31,2.089552239,0
3209,Alexandria N Mcintyre,M, .,144,0.311426548,13,1,2,1,2,2,1014,702,23,2.172661871,0
2435,Tony S Spence,M, .,162,0.274605504,19,18,4,1,1,2,252,1052,60,1.341463415,0
5720,Solomon   Besser,M, .,72,0.305015217,2,14,1,1,2,0,913,913,36,0.849557522,0
1245,Adam N Sanders,M, .,96,0.247249033,22,13,1,0,3,0,1026,1350,60,0.898203593,0
2372,Solomon Z Shaw,M, .,132,0.198412985,12,4,2,0,1,0,415,308,60,1.257861635,0
4919,Daniels D Jones,M, .,126,0.588318588,25,19,1,1,1,1,1033,907,46,0.829875519,0
2146,Jill P King,M, .,108,1.224575675,10,0,1,0,3,1,971,913,45,1.673267327,0
399,Sam X Gonsalves,M, .,132,0.390416892,5,21,4,1,1,0,784,687,53,1.032967033,0
2573,Dillon E Waugh,M, .,150,0.288096277,14,12,2,0,2,2,947,574,38,2.237762238,0
846,Adolph B Taylor,M, .,66,0.875924511,12,22,4,1,1,3,303,595,44,0.445714286,0
4932,Colin B Adams,M, .,168,0.237374739,8,23,2,0,1,1,599,959,36,0.927152318,0
5718,Currie   Stuward,M, .,126,1.730167654,6,18,3,2,0,2,1140,473,29,2.333333333,0
3771,Clifford K Fisher,M, .,78,0.637313789,9,24,1,2,3,0,346,657,36,1.538461539,0
6789,Cameron   Wallace,M, .,150,0.327318687,22,21,2,1,1,0,625,854,33,1.431578947,0
11,Debra F Elder,M, .,60,0.241738567,5,18,1,2,1,1,1064,821,55,1.52,0
7800,Martin V Sanders,M, .,102,0.715846734,0,9,4,2,0,2,937,743,40,0.621359223,0
2775,Christian U Warner,M, .,96,0.596741061,9,14,1,2,1,1,289,984,59,2.226666667,0
3718,Augustine P Baldwin,M, .,90,0.670229994,13,18,2,1,1,2,439,973,23,2.058823529,0
6459,Jim Q Baxter,F,1,174,0.142475596,2,11,3,2,3,2,496,894,42,1.755395684,0
4777,Sam J Shaw,F,2,132,0.094111189,3,19,4,2,0,0,971,1298,32,1.746031746,0
4954,Daniels U Brown,M,1,144,0.646906208,19,22,2,0,1,0,931,686,27,2.333333333,0
3551,Eve I Nicholson,F,1,144,1.821454416,4,11,2,2,3,0,664,1183,55,0.601226994,0
2259,Stanford H Eastwood,M,1,120,0.12543485,5,13,3,1,1,1,254,1013,57,0.795366795,0
1040,Sally O Connor,F,1,126,0.135752765,21,6,1,1,0,0,264,1305,44,1.405172414,0
413,Stanford J Atkins,M,2,72,0.156230376,12,8,2,0,1,2,508,719,45,1.242105263,0
2858,Britta S Roberts,M,2,114,0.031354872,2,1,3,1,1,1,1034,344,32,1.010526316,0
5006,Paul M Hunt,M,2,138,0.8075216,20,14,4,1,3,0,450,1301,31,0.663636364,0
1056,Jeanine G Robinson,M,1,150,0.238088697,22,14,3,0,2,0,1074,598,39,0.920245399,0
5037,Hendrick E Morgan,M,2,114,0.997412859,16,19,2,1,1,3,461,754,54,1.654822335,0
2058,Jeanine   Green,M,2,138,0.777466195,8,9,4,0,0,1,431,1177,27,0.78817734,0
5725,Luke B Morton,F,1,156,0.456659173,17,21,3,0,1,1,705,489,48,1.592039801,0
758,Demie Q D'mello,F,2,162,1.753351525,1,24,1,1,1,0,610,1118,33,0.745098039,0
1101,Christina B Dsilva,M,2,102,0.063825003,7,14,1,0,1,0,255,877,42,1.162162162,0
1982,Jeanine Q Hodges,M,1,114,1.456581638,7,10,4,0,2,1,1112,884,61,1.165467626,0
